id_detalle,id_venta,id_producto,nombre_producto,cantidad,precio_unitario,importe
17108,9460,45,Fideos Spaghetti 500g,3,745.0,2235.0
17109,9460,65,Cerveza Rubia 1L,1,2423.0,2423.0
17110,9461,33,Chocolate con Leche 100g,1,1255.0,1255.0
17111,9462,80,Helado de Frutilla 1L,3,1981.0,5943.0
17112,9462,43,Salsa de Tomate 500g,3,887.0,2661.0
17113,9462,11,Café Molido 250g,2,2053.0,4106.0
17114,9462,50,Azúcar 1kg,2,727.0,1454.0
17115,9462,5,Agua Mineral 500ml,1,4777.0,4777.0
17116,9462,36,Dulce de Leche 400g,2,2350.0,4700.0
17117,9462,87,Sopa Instantánea Pollo,2,1679.0,3358.0
17118,9463,13,Té Verde 20 saquitos,2,2383.0,4766.0
17119,9465,70,Fernet 750ml,1,4061.0,4061.0
17120,9465,40,Helado Chocolate 1L,1,1215.0,1215.0
17121,9466,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
17122,9467,14,Leche Entera 1L,1,1723.0,1723.0
17123,9467,73,Gin 700ml,1,1561.0,1561.0
17124,9467,33,Chocolate con Leche 100g,1,1255.0,1255.0
17125,9467,21,Pan Lactal Integral,3,272.0,816.0
17126,9468,39,Helado Vainilla 1L,2,420.0,840.0
17127,9470,8,Energética Nitro 500ml,2,4218.0,8436.0
17128,9470,14,Leche Entera 1L,2,1723.0,3446.0
17129,9471,56,Papel Higiénico x4,1,2532.0,2532.0
17130,9471,15,Leche Descremada 1L,2,2538.0,5076.0
17131,9471,21,Pan Lactal Integral,2,272.0,544.0
17132,9471,97,Limpiavidrios 500ml,3,872.0,2616.0
17133,9471,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
17134,9472,75,Licor de Café 700ml,1,3204.0,3204.0
17135,9472,55,Shampoo 400ml,1,1407.0,1407.0
17136,9473,77,Empanadas Congeladas,1,4778.0,4778.0
17137,9475,33,Chocolate con Leche 100g,1,1160.0,1160.0
17138,9475,21,Pan Lactal Integral,2,272.0,544.0
17139,9475,15,Leche Descremada 1L,3,2538.0,7614.0
17140,9475,66,Cerveza Negra 1L,4,1533.0,6132.0
17141,9475,5,Agua Mineral 500ml,2,4777.0,9554.0
17142,9475,97,Limpiavidrios 500ml,2,872.0,1744.0
17143,9477,99,Esponjas x3,1,2450.0,2450.0
17144,9477,11,Café Molido 250g,2,2240.0,4480.0
17145,9477,65,Cerveza Rubia 1L,2,2423.0,4846.0
17146,9478,79,Hamburguesas Congeladas x4,2,2420.0,4840.0
17147,9478,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
17148,9478,59,Chicle Menta,2,3612.0,7224.0
17149,9478,15,Leche Descremada 1L,1,2538.0,2538.0
17150,9478,33,Chocolate con Leche 100g,1,1255.0,1255.0
17151,9479,75,Licor de Café 700ml,3,3360.0,10080.0
17152,9479,11,Café Molido 250g,2,2053.0,4106.0
17153,9479,97,Limpiavidrios 500ml,4,872.0,3488.0
17154,9479,95,Mascarilla Capilar,4,1581.0,6324.0
17155,9479,98,Desengrasante 500ml,1,2843.0,2843.0
17156,9481,11,Café Molido 250g,2,2053.0,4106.0
17157,9481,33,Chocolate con Leche 100g,1,1255.0,1255.0
17158,9482,49,Harina de Trigo 1kg,2,2630.0,5260.0
17159,9484,45,Fideos Spaghetti 500g,3,745.0,2235.0
17160,9484,36,Dulce de Leche 400g,1,2559.0,2559.0
17161,9485,35,Barrita de Cereal 30g,1,4430.0,4430.0
17162,9485,21,Pan Lactal Integral,3,272.0,816.0
17163,9486,11,Café Molido 250g,2,2053.0,4106.0
17164,9487,24,Galletitas Chocolate,1,1305.0,1305.0
17165,9493,56,Papel Higiénico x4,1,2532.0,2532.0
17166,9493,36,Dulce de Leche 400g,1,2559.0,2559.0
17167,9494,75,Licor de Café 700ml,3,3204.0,9612.0
17168,9494,71,Vodka 700ml,2,508.0,1016.0
17169,9495,7,Jugo de Manzana 1L,1,3269.0,3269.0
17170,9495,90,Toallas Húmedas x50,1,2902.0,2902.0
17171,9495,13,Té Verde 20 saquitos,1,2383.0,2383.0
17172,9495,43,Salsa de Tomate 500g,4,887.0,3548.0
17173,9496,14,Leche Entera 1L,1,1723.0,1723.0
17174,9497,14,Leche Entera 1L,1,1723.0,1723.0
17175,9498,73,Gin 700ml,2,1561.0,3122.0
17176,9498,69,Sidra 750ml,3,744.0,2232.0
17177,9499,43,Salsa de Tomate 500g,1,887.0,887.0
17178,9499,15,Leche Descremada 1L,1,2538.0,2538.0
17179,9499,33,Chocolate con Leche 100g,1,1255.0,1255.0
17180,9501,70,Fernet 750ml,1,4061.0,4061.0
17181,9502,89,Caldo Concentrado Verdura,3,1003.0,3009.0
17182,9504,43,Salsa de Tomate 500g,1,887.0,887.0
17183,9504,21,Pan Lactal Integral,3,272.0,816.0
17184,9504,55,Shampoo 400ml,2,1407.0,2814.0
17185,9505,60,Chupetín,2,4647.0,9294.0
17186,9505,14,Leche Entera 1L,2,1723.0,3446.0
17187,9506,21,Pan Lactal Integral,4,270.0,1080.0
17188,9507,95,Mascarilla Capilar,2,1581.0,3162.0
17189,9510,89,Caldo Concentrado Verdura,2,1003.0,2006.0
17190,9511,95,Mascarilla Capilar,1,1581.0,1581.0
17191,9511,75,Licor de Café 700ml,1,3204.0,3204.0
17192,9511,71,Vodka 700ml,1,508.0,508.0
17193,9512,54,Jabón de Tocador,1,1480.0,1480.0
17194,9512,36,Dulce de Leche 400g,1,2559.0,2559.0
17195,9513,33,Chocolate con Leche 100g,4,1255.0,5020.0
17196,9514,85,Jugo en Polvo Naranja,1,1856.0,1856.0
17197,9514,9,Yerba Mate Suave 1kg,1,3830.0,3830.0
17198,9514,26,Alfajor Triple,4,1001.0,4004.0
17199,9514,33,Chocolate con Leche 100g,3,1255.0,3765.0
17200,9514,21,Pan Lactal Integral,3,272.0,816.0
17201,9514,5,Agua Mineral 500ml,1,4777.0,4777.0
17202,9514,15,Leche Descremada 1L,1,2538.0,2538.0
17203,9514,41,Aceite de Girasol 1L,2,860.0,1720.0
17204,9514,81,Aceitunas Verdes 200g,1,2520.0,2520.0
17205,9515,14,Leche Entera 1L,1,1723.0,1723.0
17206,9516,66,Cerveza Negra 1L,2,1533.0,3066.0
17207,9516,58,Caramelos Masticables,2,4752.0,9504.0
17208,9518,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
17209,9519,55,Shampoo 400ml,3,1407.0,4221.0
17210,9520,26,Alfajor Triple,2,1001.0,2002.0
17211,9521,68,Vino Blanco 750ml,1,2684.0,2684.0
17212,9521,21,Pan Lactal Integral,4,272.0,1088.0
17213,9522,5,Agua Mineral 500ml,1,4777.0,4777.0
17214,9522,75,Licor de Café 700ml,1,3100.0,3100.0
17215,9522,26,Alfajor Triple,3,1001.0,3003.0
17216,9522,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
17217,9523,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
17218,9523,95,Mascarilla Capilar,1,1581.0,1581.0
17219,9523,14,Leche Entera 1L,1,1723.0,1723.0
17220,9524,51,Sal Fina 500g,1,1745.0,1745.0
17221,9525,85,Jugo en Polvo Naranja,2,1856.0,3712.0
17222,9526,41,Aceite de Girasol 1L,1,860.0,860.0
17223,9527,11,Café Molido 250g,1,2053.0,2053.0
17224,9527,73,Gin 700ml,1,1561.0,1561.0
17225,9529,14,Leche Entera 1L,1,1723.0,1723.0
17226,9529,23,Bizcochos Salados,1,2230.0,2230.0
17227,9530,41,Aceite de Girasol 1L,4,860.0,3440.0
17228,9530,21,Pan Lactal Integral,3,272.0,816.0
17229,9531,97,Limpiavidrios 500ml,3,872.0,2616.0
17230,9531,71,Vodka 700ml,4,508.0,2032.0
17231,9532,89,Caldo Concentrado Verdura,2,1003.0,2006.0
17232,9532,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
17233,9532,14,Leche Entera 1L,3,1723.0,5169.0
17234,9532,11,Café Molido 250g,1,2053.0,2053.0
17235,9533,33,Chocolate con Leche 100g,1,1255.0,1255.0
17236,9534,21,Pan Lactal Integral,4,272.0,1088.0
17237,9534,39,Helado Vainilla 1L,3,469.0,1407.0
17238,9534,43,Salsa de Tomate 500g,4,887.0,3548.0
17239,9534,33,Chocolate con Leche 100g,2,1255.0,2510.0
17240,9534,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
17241,9536,15,Leche Descremada 1L,2,2538.0,5076.0
17242,9537,64,Avena Instantánea 250g,1,3953.0,3953.0
17243,9538,54,Jabón de Tocador,1,1592.0,1592.0
17244,9539,51,Sal Fina 500g,1,1745.0,1745.0
17245,9540,21,Pan Lactal Integral,1,272.0,272.0
17246,9542,11,Café Molido 250g,1,2053.0,2053.0
17247,9543,51,Sal Fina 500g,3,1745.0,5235.0
17248,9543,73,Gin 700ml,2,1561.0,3122.0
17249,9543,57,Servilletas x100,1,4520.0,4520.0
17250,9545,36,Dulce de Leche 400g,1,2559.0,2559.0
17251,9545,32,Chocolate Amargo 100g,1,2234.0,2234.0
17252,9546,53,Lavandina 1L,1,1664.0,1664.0
17253,9547,11,Café Molido 250g,1,2053.0,2053.0
17254,9548,75,Licor de Café 700ml,1,3204.0,3204.0
17255,9549,38,Mermelada de Frutilla 400g,2,1584.0,3168.0
17256,9549,83,Queso Untable 190g,1,1830.0,1830.0
17257,9549,14,Leche Entera 1L,2,1723.0,3446.0
17258,9549,85,Jugo en Polvo Naranja,2,1856.0,3712.0
17259,9550,33,Chocolate con Leche 100g,1,1255.0,1255.0
17260,9551,39,Helado Vainilla 1L,4,469.0,1876.0
17261,9551,45,Fideos Spaghetti 500g,3,745.0,2235.0
17262,9552,5,Agua Mineral 500ml,1,4777.0,4777.0
17263,9553,11,Café Molido 250g,2,2053.0,4106.0
17264,9554,71,Vodka 700ml,1,508.0,508.0
17265,9554,33,Chocolate con Leche 100g,1,1255.0,1255.0
17266,9555,20,Pan Lactal Blanco,3,1571.0,4713.0
17267,9556,97,Limpiavidrios 500ml,1,872.0,872.0
17268,9556,33,Chocolate con Leche 100g,3,1255.0,3765.0
17269,9556,83,Queso Untable 190g,2,1830.0,3660.0
17270,9556,1,Coca Cola 1.5L,2,2347.0,4694.0
17271,9557,36,Dulce de Leche 400g,2,2559.0,5118.0
17272,9558,21,Pan Lactal Integral,1,272.0,272.0
17273,9559,45,Fideos Spaghetti 500g,2,745.0,1490.0
17274,9559,36,Dulce de Leche 400g,3,2559.0,7677.0
17275,9559,21,Pan Lactal Integral,1,272.0,272.0
17276,9559,1,Coca Cola 1.5L,1,2347.0,2347.0
17277,9562,14,Leche Entera 1L,1,1723.0,1723.0
17278,9562,19,Manteca 200g,1,3251.0,3251.0
17279,9563,100,Trapo de Piso,2,4854.0,9708.0
17280,9563,75,Licor de Café 700ml,1,3204.0,3204.0
17281,9564,1,Coca Cola 1.5L,1,2347.0,2347.0
17282,9564,11,Café Molido 250g,2,2053.0,4106.0
17283,9564,53,Lavandina 1L,4,1664.0,6656.0
17284,9564,75,Licor de Café 700ml,3,3204.0,9612.0
17285,9564,99,Esponjas x3,1,2430.0,2430.0
17286,9565,17,Queso Cremoso 500g,1,4834.0,4834.0
17287,9565,41,Aceite de Girasol 1L,4,860.0,3440.0
17288,9565,46,Lentejas Secas 500g,1,3036.0,3036.0
17289,9566,89,Caldo Concentrado Verdura,3,1003.0,3009.0
17290,9566,39,Helado Vainilla 1L,2,469.0,938.0
17291,9568,58,Caramelos Masticables,1,4752.0,4752.0
17292,9569,41,Aceite de Girasol 1L,4,860.0,3440.0
17293,9569,38,Mermelada de Frutilla 400g,1,1584.0,1584.0
17294,9570,14,Leche Entera 1L,3,1723.0,5169.0
17295,9571,36,Dulce de Leche 400g,2,2559.0,5118.0
17296,9571,1,Coca Cola 1.5L,3,2347.0,7041.0
17297,9573,14,Leche Entera 1L,3,1723.0,5169.0
17298,9574,38,Mermelada de Frutilla 400g,1,1584.0,1584.0
17299,9574,76,Pizza Congelada Muzzarella,1,4286.0,4286.0
17300,9574,71,Vodka 700ml,4,508.0,2032.0
17301,9574,47,Garbanzos 500g,1,2939.0,2939.0
17302,9574,97,Limpiavidrios 500ml,2,820.0,1640.0
17303,9575,92,Crema Dental 90g,3,2512.0,7536.0
17304,9575,33,Chocolate con Leche 100g,4,1255.0,5020.0
17305,9576,85,Jugo en Polvo Naranja,1,1856.0,1856.0
17306,9577,71,Vodka 700ml,4,508.0,2032.0
17307,9577,5,Agua Mineral 500ml,2,4777.0,9554.0
17308,9578,35,Barrita de Cereal 30g,1,4430.0,4430.0
17309,9579,41,Aceite de Girasol 1L,2,860.0,1720.0
17310,9580,43,Salsa de Tomate 500g,2,887.0,1774.0
17311,9580,14,Leche Entera 1L,1,1723.0,1723.0
17312,9580,51,Sal Fina 500g,1,1745.0,1745.0
17313,9580,11,Café Molido 250g,1,2053.0,2053.0
17314,9580,33,Chocolate con Leche 100g,1,1255.0,1255.0
17315,9580,45,Fideos Spaghetti 500g,3,745.0,2235.0
17316,9580,40,Helado Chocolate 1L,2,1215.0,2430.0
17317,9580,36,Dulce de Leche 400g,1,2559.0,2559.0
17318,9580,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
17319,9580,66,Cerveza Negra 1L,4,1533.0,6132.0
17320,9580,69,Sidra 750ml,2,744.0,1488.0
17321,9581,29,Papas Fritas Onduladas 100g,3,1868.0,5604.0
17322,9581,33,Chocolate con Leche 100g,3,1255.0,3765.0
17323,9581,89,Caldo Concentrado Verdura,3,1003.0,3009.0
17324,9581,55,Shampoo 400ml,1,1407.0,1407.0
17325,9581,51,Sal Fina 500g,2,1745.0,3490.0
17326,9581,75,Licor de Café 700ml,2,3204.0,6408.0
17327,9581,15,Leche Descremada 1L,1,2538.0,2538.0
17328,9582,37,Mermelada de Durazno 400g,1,3196.0,3196.0
17329,9583,46,Lentejas Secas 500g,1,3036.0,3036.0
17330,9583,21,Pan Lactal Integral,1,270.0,270.0
17331,9583,11,Café Molido 250g,1,2053.0,2053.0
17332,9586,33,Chocolate con Leche 100g,4,1255.0,5020.0
17333,9587,53,Lavandina 1L,1,1664.0,1664.0
17334,9589,18,Queso Rallado 150g,1,3444.0,3444.0
17335,9589,11,Café Molido 250g,2,2053.0,4106.0
17336,9589,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
17337,9590,69,Sidra 750ml,2,744.0,1488.0
17338,9591,51,Sal Fina 500g,3,1745.0,5235.0
17339,9592,87,Sopa Instantánea Pollo,1,1679.0,1679.0
17340,9593,11,Café Molido 250g,3,2053.0,6159.0
17341,9593,41,Aceite de Girasol 1L,3,860.0,2580.0
17342,9593,37,Mermelada de Durazno 400g,2,3196.0,6392.0
17343,9593,69,Sidra 750ml,4,744.0,2976.0
17344,9593,33,Chocolate con Leche 100g,1,1255.0,1255.0
17345,9593,52,Detergente Líquido 750ml,2,2582.0,5164.0
17346,9593,39,Helado Vainilla 1L,1,469.0,469.0
17347,9593,87,Sopa Instantánea Pollo,1,1679.0,1679.0
17348,9594,94,Hilo Dental,3,1418.0,4254.0
17349,9594,15,Leche Descremada 1L,1,2538.0,2538.0
17350,9594,77,Empanadas Congeladas,1,4778.0,4778.0
17351,9594,12,Té Negro 20 saquitos,2,570.0,1140.0
17352,9595,67,Vino Tinto Malbec 750ml,1,4719.0,4719.0
17353,9596,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
17354,9596,34,Turrón 50g,3,503.0,1509.0
17355,9597,80,Helado de Frutilla 1L,1,1981.0,1981.0
17356,9598,20,Pan Lactal Blanco,1,1571.0,1571.0
17357,9598,95,Mascarilla Capilar,2,1581.0,3162.0
17358,9598,34,Turrón 50g,2,503.0,1006.0
17359,9598,39,Helado Vainilla 1L,2,469.0,938.0
17360,9598,14,Leche Entera 1L,2,1723.0,3446.0
17361,9598,46,Lentejas Secas 500g,1,3036.0,3036.0
17362,9599,12,Té Negro 20 saquitos,3,630.0,1890.0
17363,9599,51,Sal Fina 500g,1,1745.0,1745.0
17364,9599,97,Limpiavidrios 500ml,2,872.0,1744.0
17365,9600,41,Aceite de Girasol 1L,4,860.0,3440.0
17366,9600,14,Leche Entera 1L,1,1723.0,1723.0
17367,9601,41,Aceite de Girasol 1L,2,860.0,1720.0
17368,9602,1,Coca Cola 1.5L,1,2347.0,2347.0
17369,9602,73,Gin 700ml,2,1561.0,3122.0
17370,9602,39,Helado Vainilla 1L,4,469.0,1876.0
17371,9602,33,Chocolate con Leche 100g,2,1255.0,2510.0
17372,9603,83,Queso Untable 190g,1,1830.0,1830.0
17373,9603,81,Aceitunas Verdes 200g,1,2520.0,2520.0
17374,9603,75,Licor de Café 700ml,2,2970.0,5940.0
17375,9603,54,Jabón de Tocador,1,1592.0,1592.0
17376,9604,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
17377,9604,12,Té Negro 20 saquitos,1,570.0,570.0
17378,9604,11,Café Molido 250g,3,2053.0,6159.0
17379,9604,21,Pan Lactal Integral,4,272.0,1088.0
17380,9604,14,Leche Entera 1L,2,1723.0,3446.0
17381,9604,50,Azúcar 1kg,2,727.0,1454.0
17382,9604,75,Licor de Café 700ml,1,3204.0,3204.0
17383,9604,2,Pepsi 1.5L,1,4973.0,4973.0
17384,9604,55,Shampoo 400ml,1,1407.0,1407.0
17385,9605,15,Leche Descremada 1L,1,2538.0,2538.0
17386,9607,75,Licor de Café 700ml,1,3204.0,3204.0
17387,9608,41,Aceite de Girasol 1L,2,860.0,1720.0
17388,9609,45,Fideos Spaghetti 500g,2,745.0,1490.0
17389,9609,20,Pan Lactal Blanco,2,1571.0,3142.0
17390,9610,69,Sidra 750ml,1,744.0,744.0
17391,9611,65,Cerveza Rubia 1L,2,2423.0,4846.0
17392,9612,41,Aceite de Girasol 1L,1,860.0,860.0
17393,9612,75,Licor de Café 700ml,2,3204.0,6408.0
17394,9612,73,Gin 700ml,3,1410.0,4230.0
17395,9612,43,Salsa de Tomate 500g,4,887.0,3548.0
17396,9612,14,Leche Entera 1L,4,1723.0,6892.0
17397,9612,20,Pan Lactal Blanco,2,1571.0,3142.0
17398,9612,85,Jugo en Polvo Naranja,1,1856.0,1856.0
17399,9614,43,Salsa de Tomate 500g,1,887.0,887.0
17400,9615,58,Caramelos Masticables,1,4752.0,4752.0
17401,9616,77,Empanadas Congeladas,1,4778.0,4778.0
17402,9616,34,Turrón 50g,4,503.0,2012.0
17403,9616,28,Papas Fritas Clásicas 100g,1,936.0,936.0
17404,9616,11,Café Molido 250g,1,2053.0,2053.0
17405,9616,59,Chicle Menta,1,3270.0,3270.0
17406,9617,14,Leche Entera 1L,1,1723.0,1723.0
17407,9617,32,Chocolate Amargo 100g,3,2234.0,6702.0
17408,9617,36,Dulce de Leche 400g,1,2559.0,2559.0
17409,9617,53,Lavandina 1L,1,1664.0,1664.0
17410,9618,54,Jabón de Tocador,1,1592.0,1592.0
17411,9619,21,Pan Lactal Integral,4,272.0,1088.0
17412,9619,98,Desengrasante 500ml,1,2843.0,2843.0
17413,9619,33,Chocolate con Leche 100g,1,1255.0,1255.0
17414,9620,50,Azúcar 1kg,3,727.0,2181.0
17415,9621,71,Vodka 700ml,2,508.0,1016.0
17416,9621,53,Lavandina 1L,2,1664.0,3328.0
17417,9622,14,Leche Entera 1L,1,1723.0,1723.0
17418,9623,83,Queso Untable 190g,1,1830.0,1830.0
17419,9624,33,Chocolate con Leche 100g,3,1255.0,3765.0
17420,9624,20,Pan Lactal Blanco,1,1571.0,1571.0
17421,9624,1,Coca Cola 1.5L,1,2347.0,2347.0
17422,9624,52,Detergente Líquido 750ml,2,2582.0,5164.0
17423,9626,33,Chocolate con Leche 100g,1,1255.0,1255.0
17424,9626,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
17425,9626,21,Pan Lactal Integral,3,272.0,816.0
17426,9627,15,Leche Descremada 1L,2,2538.0,5076.0
17427,9628,33,Chocolate con Leche 100g,4,1255.0,5020.0
17428,9629,20,Pan Lactal Blanco,4,1571.0,6284.0
17429,9629,22,Medialunas de Manteca,1,2069.0,2069.0
17430,9629,24,Galletitas Chocolate,1,1305.0,1305.0
17431,9629,11,Café Molido 250g,1,2053.0,2053.0
17432,9630,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
17433,9632,40,Helado Chocolate 1L,3,1300.0,3900.0
17434,9632,92,Crema Dental 90g,3,2512.0,7536.0
17435,9632,45,Fideos Spaghetti 500g,2,745.0,1490.0
17436,9633,22,Medialunas de Manteca,1,2069.0,2069.0
17437,9634,75,Licor de Café 700ml,2,3204.0,6408.0
17438,9634,95,Mascarilla Capilar,1,1581.0,1581.0
17439,9634,36,Dulce de Leche 400g,3,2559.0,7677.0
17440,9634,13,Té Verde 20 saquitos,2,2383.0,4766.0
17441,9634,88,Caldo Concentrado Carne,2,2570.0,5140.0
17442,9634,69,Sidra 750ml,2,744.0,1488.0
17443,9636,83,Queso Untable 190g,3,1830.0,5490.0
17444,9637,14,Leche Entera 1L,1,1723.0,1723.0
17445,9638,75,Licor de Café 700ml,1,3204.0,3204.0
17446,9639,5,Agua Mineral 500ml,1,4777.0,4777.0
17447,9640,21,Pan Lactal Integral,1,272.0,272.0
17448,9640,20,Pan Lactal Blanco,3,1571.0,4713.0
17449,9641,97,Limpiavidrios 500ml,2,872.0,1744.0
17450,9642,47,Garbanzos 500g,2,2939.0,5878.0
17451,9642,39,Helado Vainilla 1L,3,440.0,1320.0
17452,9642,99,Esponjas x3,2,2430.0,4860.0
17453,9642,21,Pan Lactal Integral,1,272.0,272.0
17454,9643,49,Harina de Trigo 1kg,2,2512.0,5024.0
17455,9645,78,Verduras Congeladas Mix,2,4289.0,8578.0
17456,9645,56,Papel Higiénico x4,1,2532.0,2532.0
17457,9645,73,Gin 700ml,1,1561.0,1561.0
17458,9646,19,Manteca 200g,3,3251.0,9753.0
17459,9647,80,Helado de Frutilla 1L,1,1981.0,1981.0
17460,9647,1,Coca Cola 1.5L,3,2347.0,7041.0
17461,9647,45,Fideos Spaghetti 500g,4,745.0,2980.0
17462,9648,10,Yerba Mate Intensa 1kg,1,4883.0,4883.0
17463,9648,77,Empanadas Congeladas,1,4778.0,4778.0
17464,9648,85,Jugo en Polvo Naranja,1,1856.0,1856.0
17465,9648,20,Pan Lactal Blanco,1,1571.0,1571.0
17466,9649,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
17467,9650,45,Fideos Spaghetti 500g,3,745.0,2235.0
17468,9652,20,Pan Lactal Blanco,1,1571.0,1571.0
17469,9652,55,Shampoo 400ml,3,1407.0,4221.0
17470,9652,87,Sopa Instantánea Pollo,3,1679.0,5037.0
17471,9653,27,Alfajor Simple,2,2502.0,5004.0
17472,9654,68,Vino Blanco 750ml,2,2684.0,5368.0
17473,9655,94,Hilo Dental,1,1418.0,1418.0
17474,9655,53,Lavandina 1L,2,1664.0,3328.0
17475,9656,26,Alfajor Triple,3,1001.0,3003.0
17476,9656,53,Lavandina 1L,1,1664.0,1664.0
17477,9657,14,Leche Entera 1L,3,1723.0,5169.0
17478,9658,15,Leche Descremada 1L,2,2538.0,5076.0
17479,9659,53,Lavandina 1L,1,1664.0,1664.0
17480,9659,95,Mascarilla Capilar,2,1581.0,3162.0
17481,9660,77,Empanadas Congeladas,1,4778.0,4778.0
17482,9660,87,Sopa Instantánea Pollo,1,1679.0,1679.0
17483,9660,14,Leche Entera 1L,3,1723.0,5169.0
17484,9661,99,Esponjas x3,1,2430.0,2430.0
17485,9661,79,Hamburguesas Congeladas x4,1,2420.0,2420.0
17486,9662,14,Leche Entera 1L,1,1723.0,1723.0
17487,9662,77,Empanadas Congeladas,1,4778.0,4778.0
17488,9662,59,Chicle Menta,1,3612.0,3612.0
17489,9663,95,Mascarilla Capilar,3,1581.0,4743.0
17490,9663,45,Fideos Spaghetti 500g,1,745.0,745.0
17491,9664,43,Salsa de Tomate 500g,4,887.0,3548.0
17492,9664,21,Pan Lactal Integral,1,272.0,272.0
17493,9664,20,Pan Lactal Blanco,1,1571.0,1571.0
17494,9665,38,Mermelada de Frutilla 400g,1,1584.0,1584.0
17495,9666,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
17496,9666,33,Chocolate con Leche 100g,1,1255.0,1255.0
17497,9667,87,Sopa Instantánea Pollo,2,1679.0,3358.0
17498,9667,97,Limpiavidrios 500ml,1,872.0,872.0
17499,9667,21,Pan Lactal Integral,1,272.0,272.0
17500,9668,15,Leche Descremada 1L,2,2538.0,5076.0
17501,9671,33,Chocolate con Leche 100g,1,1255.0,1255.0
17502,9671,11,Café Molido 250g,1,2053.0,2053.0
17503,9672,75,Licor de Café 700ml,1,3204.0,3204.0
17504,9672,43,Salsa de Tomate 500g,2,887.0,1774.0
17505,9672,71,Vodka 700ml,1,508.0,508.0
17506,9673,87,Sopa Instantánea Pollo,2,1679.0,3358.0
17507,9673,1,Coca Cola 1.5L,2,2347.0,4694.0
17508,9673,70,Fernet 750ml,1,4061.0,4061.0
17509,9674,71,Vodka 700ml,4,508.0,2032.0
17510,9675,11,Café Molido 250g,2,2053.0,4106.0
17511,9675,27,Alfajor Simple,2,2502.0,5004.0
17512,9675,33,Chocolate con Leche 100g,4,1255.0,5020.0
17513,9675,83,Queso Untable 190g,4,1830.0,7320.0
17514,9675,14,Leche Entera 1L,2,1723.0,3446.0
17515,9675,80,Helado de Frutilla 1L,1,1981.0,1981.0
17516,9676,61,Miel Pura 250g,1,4982.0,4982.0
17517,9677,51,Sal Fina 500g,3,1745.0,5235.0
17518,9678,33,Chocolate con Leche 100g,3,1255.0,3765.0
17519,9678,14,Leche Entera 1L,1,1723.0,1723.0
17520,9679,36,Dulce de Leche 400g,1,2559.0,2559.0
17521,9679,49,Harina de Trigo 1kg,1,2512.0,2512.0
17522,9680,1,Coca Cola 1.5L,2,2347.0,4694.0
17523,9681,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
17524,9682,20,Pan Lactal Blanco,3,1571.0,4713.0
17525,9683,15,Leche Descremada 1L,2,2538.0,5076.0
17526,9686,75,Licor de Café 700ml,1,3204.0,3204.0
17527,9686,57,Servilletas x100,1,4520.0,4520.0
17528,9686,14,Leche Entera 1L,4,1723.0,6892.0
17529,9686,1,Coca Cola 1.5L,3,2347.0,7041.0
17530,9686,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
17531,9687,53,Lavandina 1L,3,1664.0,4992.0
17532,9688,63,Granola 250g,1,4337.0,4337.0
17533,9688,33,Chocolate con Leche 100g,1,1255.0,1255.0
17534,9688,11,Café Molido 250g,3,1950.0,5850.0
17535,9688,41,Aceite de Girasol 1L,2,860.0,1720.0
17536,9689,33,Chocolate con Leche 100g,1,1255.0,1255.0
17537,9691,34,Turrón 50g,1,503.0,503.0
17538,9691,14,Leche Entera 1L,1,1723.0,1723.0
17539,9691,20,Pan Lactal Blanco,2,1571.0,3142.0
17540,9692,79,Hamburguesas Congeladas x4,2,2420.0,4840.0
17541,9693,14,Leche Entera 1L,1,1723.0,1723.0
17542,9694,19,Manteca 200g,1,3251.0,3251.0
17543,9694,22,Medialunas de Manteca,1,2069.0,2069.0
17544,9695,1,Coca Cola 1.5L,2,2347.0,4694.0
17545,9696,97,Limpiavidrios 500ml,1,872.0,872.0
17546,9697,11,Café Molido 250g,1,2053.0,2053.0
17547,9697,99,Esponjas x3,1,2430.0,2430.0
17548,9697,34,Turrón 50g,2,503.0,1006.0
17549,9698,75,Licor de Café 700ml,1,3204.0,3204.0
17550,9698,95,Mascarilla Capilar,1,1581.0,1581.0
17551,9700,16,Yogur Natural 200g,2,4613.0,9226.0
17552,9700,71,Vodka 700ml,4,508.0,2032.0
17553,9702,83,Queso Untable 190g,3,1830.0,5490.0
17554,9703,33,Chocolate con Leche 100g,4,1255.0,5020.0
17555,9704,99,Esponjas x3,3,2430.0,7290.0
